"","StartStationID","EndStationID","Gender","BirthDecade"
"7242","3199","3199","1","70s"
"7243","3199","3183","1","70s"
"7244","3183","3214","2","80s"
"7245","3186","3205","2","80s"
"7246","3212","3186","1","80s"
"7247","3211","3185","1","80s"
"7248","3185","3203","2","80s"
"7249","3210","3186","1","60s"
"7250","3214","3183","2","80s"
"7251","3209","3184","1","80s"
"7252","3183","3196","1","70s"
"7253","3183","3214","2","80s"
"7254","3185","3185","2","60s"
"7255","3192","3186","1","70s"
"7256","3213","3183","2","80s"
"7257","3213","3186","1","80s"
"7258","3188","3193","1","80s"
"7259","3220","3210","2","80s"
"7260","3210","3194","1","80s"
"7261","3194","3195","1","80s"
"7262","3220","3207","1","70s"
"7263","3213","3186","1","60s"
"7264","3186","3209","1","80s"
"7265","3194","3193","1","60s"
"7266","3196","3209","1","80s"
"7267","3187","3209","1","80s"
"7268","3209","3211","1","80s"
"7269","3211","3209","1","80s"
"7270","3209","3186","2","80s"
"7271","3203","3183","1","80s"
"7272","3202","3214","1","70s"
"7273","3214","3183","2","80s"
"7274","3183","3214","1","60s"
"7275","3214","3183","1","70s"
"7276","3183","3214","1","80s"
"7277","3214","3183","1","80s"
"7278","3195","3212","1","80s"
"7279","3212","3195","1","80s"
"7280","3195","3210","1","80s"
"7281","3209","3186","1","60s"
"7282","3186","3203","1","70s"
"7283","3203","3203","1","80s"
"7284","3203","3202","1","70s"
"7285","3203","3186","1","60s"
"7286","3209","3186","1","60s"
"7287","3213","3186","2","70s"
"7288","3225","3195","1","80s"
"7289","3194","3193","1","70s"
"7290","3194","3195","1","80s"
"7291","3185","3184","1","80s"
"7292","3203","3186","1","90s"
"7293","3209","3186","2","80s"
"7294","3214","3183","2","80s"
"7295","3183","3214","1","80s"
"7296","3199","3203","1","70s"
"7297","3203","3186","1","70s"
"7298","3209","3186","1","70s"
"7299","3211","3185","2","80s"
"7300","3186","3206","1","80s"
"7301","3206","3213","1","80s"
"7302","3207","3220","1","70s"
"7303","3220","3184","1","60s"
"7304","3214","3187","2","80s"
"7305","3225","3186","1","80s"
"7306","3203","3186","1","80s"
"7307","3186","3213","1","90s"
"7308","3209","3186","1","70s"
"7309","3212","3206","1","80s"
"7310","3213","3186","1","80s"
"7311","3186","3203","1","70s"
"7312","3183","3202","1","80s"
"7313","3202","3203","1","70s"
"7314","3203","3211","1","70s"
"7315","3211","3185","1","90s"
"7316","3185","3192","1","90s"
"7317","3192","3202","1","90s"
"7318","3209","3186","1","80s"
"7319","3186","3209","1","70s"
"7320","3186","3209","1","80s"
"7321","3211","3183","1","80s"
"7322","3183","3214","1","80s"
"7323","3186","3184","1","80s"
"7324","3184","3199","1","80s"
"7325","3184","3186","1","80s"
"7326","3183","3214","1","80s"
"7327","3206","3202","1","80s"
"7328","3183","3186","1","80s"
"7329","3201","3184","1","80s"
"7330","3186","3214","2","80s"
"7331","3211","3211","1","70s"
"7332","3220","3207","1","70s"
"7333","3220","3215","1","80s"
"7334","3215","3195","1","80s"
"7335","3207","3195","1","80s"
"7336","3187","3213","1","60s"
"7337","3213","3186","1","60s"
"7338","3213","3186","1","70s"
"7339","3186","3213","2","70s"
"7340","3183","3206","1","80s"
"7341","3206","3203","1","70s"
"7342","3184","3209","1","70s"
"7343","3192","3209","2","80s"
"7344","3209","3206","2","80s"
"7345","3206","3211","2","80s"
"7346","3185","3205","1","90s"
"7347","3205","3201","1","70s"
"7348","3201","3195","1","60s"
"7349","3195","3201","1","70s"
"7350","3201","3186","1","60s"
"7351","3203","3211","1","70s"
"7352","3186","3203","2","80s"
"7353","3203","3186","2","70s"
"7354","3186","3211","1","70s"
"7355","3184","3214","2","80s"
"7356","3198","3197","2","60s"
"7357","3183","3203","1","70s"
"7358","3203","3211","1","80s"
"7359","3211","3185","2","80s"
"7360","3199","3187","1","80s"
"7361","3199","3184","1","70s"
"7362","3184","3214","1","80s"
"7363","3203","3186","2","80s"
"7364","3186","3185","1","70s"
"7365","3185","3183","1","70s"
"7366","3225","3194","1","80s"
"7367","3194","3187","1","70s"
"7368","3187","3183","2","80s"
"7369","3207","3195","2","70s"
"7370","3193","3195","1","80s"
"7371","3195","3194","1","70s"
"7372","3209","3186","1","80s"
"7373","3211","3214","2","80s"
"7374","3214","3183","2","80s"
"7375","3213","3203","1","80s"
"7376","3203","3213","1","80s"
"7377","3213","3186","1","70s"
"7378","3186","3213","1","70s"
"7379","3202","3199","2","80s"
"7380","3202","3213","2","80s"
"7381","3211","3207","2","90s"
"7382","3195","3189","1","80s"
"7383","3210","3186","1","60s"
"7384","3213","3192","1","70s"
"7385","3185","3207","2","80s"
"7386","3185","3186","1","80s"
"7387","3211","3203","2","70s"
"7388","3203","3202","2","70s"
"7389","3220","3212","1","80s"
"7390","3186","3214","1","70s"
"7391","3210","3203","1","80s"
"7392","3186","3203","1","80s"
"7393","3203","3211","2","60s"
"7394","3211","3185","2","90s"
"7395","3214","3199","2","70s"
"7396","3209","3186","1","80s"
"7397","3203","3202","1","70s"
"7398","3185","3210","1","80s"
"7399","3210","3202","1","80s"
"7400","3202","3199","1","90s"
"7401","3199","3185","2","60s"
"7402","3211","3199","2","90s"
"7403","3199","3202","2","90s"
"7404","3214","3183","1","70s"
"7405","3186","3209","1","80s"
"7406","3187","3213","2","80s"
"7407","3186","3202","2","60s"
"7408","3202","3184","1","80s"
"7409","3184","3220","1","60s"
"7410","3220","3210","2","60s"
"7411","3220","3210","2","60s"
"7412","3205","3184","2","80s"
"7413","3184","3199","2","80s"
"7414","3183","3214","1","70s"
"7415","3210","3202","1","70s"
"7416","3213","3186","1","90s"
"7417","3185","3187","1","80s"
"7418","3199","3187","1","80s"
"7419","3187","3186","1","80s"
"7420","3186","3209","1","80s"
"7421","3209","3209","1","70s"
"7422","3186","3203","1","80s"
"7423","3203","3186","2","70s"
"7424","3186","3214","1","70s"
"7425","3199","3202","1","70s"
"7426","3202","3183","1","90s"
"7427","3186","3209","1","70s"
"7428","3202","3185","1","70s"
"7429","3185","3203","1","70s"
"7430","3203","3209","1","80s"
"7431","3209","3186","1","90s"
"7432","3209","3186","1","80s"
"7433","3209","3183","1","90s"
"7434","3203","3186","1","80s"
"7435","3186","3192","2","80s"
"7436","3195","3193","1","80s"
"7437","3195","3194","1","70s"
"7438","3194","3195","1","80s"
"7439","3195","3194","1","80s"
"7440","3195","3194","2","80s"
"7441","3203","3186","2","80s"
"7442","3203","3209","1","60s"
"7443","3209","3203","1","60s"
"7444","3203","3213","1","80s"
"7445","3213","3184","2","90s"
"7446","3184","3199","2","80s"
"7447","3199","3214","2","80s"
"7448","3183","3214","2","80s"
"7449","3199","3202","1","80s"
"7450","3202","3187","1","70s"
"7451","3214","3202","1","70s"
"7452","3202","3203","1","70s"
"7453","3213","3184","1","80s"
"7454","3184","3213","1","80s"
"7455","3195","3199","1","80s"
"7456","3202","3199","2","80s"
"7457","3199","3202","1","90s"
"7458","3202","3199","1","90s"
"7459","3225","3186","2","80s"
"7460","3209","3211","2","80s"
"7461","3202","3203","1","70s"
"7462","3201","3195","1","60s"
"7463","3194","3194","1","80s"
"7464","3194","3195","1","80s"
"7465","3195","3212","1","80s"
"7466","3206","3202","1","80s"
"7467","3202","3184","1","80s"
"7468","3212","3195","1","90s"
"7469","3194","3195","1","80s"
"7470","3195","3193","2","80s"
"7471","3193","3185","1","80s"
"7472","3186","3192","2","70s"
"7473","3192","3184","1","60s"
"7474","3186","3209","1","80s"
"7475","3183","3185","1","80s"
"7476","3185","3214","1","70s"
"7477","3214","3183","1","60s"
"7478","3186","3213","1","70s"
"7479","3192","3186","2","80s"
"7480","3186","3185","1","60s"
"7481","3194","3195","1","80s"
"7482","3195","3215","1","70s"
"7483","3207","3215","1","80s"
"7484","3215","3197","1","80s"
"7485","3197","3195","1","70s"
"7486","3194","3195","1","70s"
"7487","3195","3191","1","70s"
"7488","3195","3215","2","80s"
"7489","3215","3210","1","60s"
"7490","3215","3195","1","70s"
"7491","3183","3187","1","70s"
"7492","3187","3214","2","80s"
"7493","3214","3211","1","90s"
"7494","3211","3196","1","80s"
"7495","3196","3212","1","70s"
"7496","3212","3212","1","90s"
"7497","3220","3209","1","60s"
"7498","3209","3203","2","80s"
"7499","3213","3203","2","70s"
"7500","3184","3214","1","80s"
"7501","3214","3214","1","80s"
"7502","3195","3201","1","80s"
"7503","3201","3195","1","60s"
"7504","3202","3187","1","70s"
"7505","3187","3199","1","80s"
"7506","3184","3209","1","70s"
"7507","3203","3211","2","70s"
"7508","3195","3225","1","80s"
"7509","3225","3186","1","70s"
"7510","3203","3199","2","70s"
"7511","3187","3220","1","80s"
"7512","3187","3202","1","80s"
"7513","3187","3184","2","80s"
"7514","3184","3203","1","80s"
"7515","3186","3220","1","80s"
"7516","3220","3191","1","90s"
"7517","3195","3186","2","90s"
"7518","3195","3193","1","70s"
"7519","3199","3202","1","80s"
"7520","3202","3203","1","80s"
"7521","3203","3186","1","70s"
"7522","3186","3184","1","80s"
"7523","3184","3225","1","80s"
"7524","3225","3183","1","80s"
"7525","3202","3184","1","80s"
"7526","3184","3183","1","60s"
"7527","3183","3184","1","90s"
"7528","3184","3202","1","90s"
"7529","3202","3199","2","60s"
"7530","3199","3210","1","80s"
"7531","3206","3207","2","90s"
"7532","3207","3195","1","70s"
"7533","3225","3211","1","80s"
"7534","3183","3202","1","90s"
"7535","3202","3220","1","90s"
"7536","3220","3187","1","90s"
"7537","3220","3194","1","80s"
"7538","3194","3220","1","80s"
"7539","3220","3195","1","80s"
"7540","3207","3195","2","90s"
"7541","3186","3213","1","80s"
"7542","3213","3186","1","70s"
"7543","3278","3278","1","80s"
"7544","3278","3202","1","60s"
"7545","3202","3210","1","80s"
"7546","3210","3207","2","70s"
"7547","3220","3211","1","80s"
"7548","3203","3279","1","80s"
"7549","3187","3186","2","90s"
"7550","3211","3272","1","80s"
"7551","3272","3270","1","80s"
"7552","3270","3220","1","80s"
"7553","3220","3207","1","80s"
"7554","3203","3276","1","70s"
"7555","3278","3203","2","80s"
"7556","3203","3203","1","70s"
"7557","3203","3202","1","80s"
"7558","3199","3214","2","80s"
"7559","3214","3183","1","80s"
"7560","3186","3272","1","80s"
"7561","3270","3186","2","70s"
"7562","3187","3186","1","90s"
"7563","3209","3186","2","80s"
"7564","3186","3225","1","80s"
"7565","3188","3195","1","70s"
"7566","3185","3203","2","90s"
"7567","3279","3276","2","80s"
"7568","3186","3203","1","70s"
"7569","3206","3270","1","70s"
"7570","3270","3186","1","80s"
"7571","3186","3203","1","60s"
"7572","3203","3186","1","80s"
"7573","3205","3185","1","80s"
"7574","3185","3202","1","90s"
"7575","3186","3278","1","60s"
"7576","3186","3209","1","80s"
"7577","3209","3186","1","70s"
"7578","3276","3186","1","80s"
"7579","3186","3203","1","80s"
"7580","3196","3202","1","90s"
"7581","3202","3278","1","80s"
"7582","3186","3203","1","80s"
"7583","3187","3276","2","80s"
"7584","3276","3186","2","80s"
"7585","3197","3197","1","90s"
"7586","3197","3198","1","70s"
"7587","3198","3197","1","70s"
"7588","3197","3198","2","90s"
"7589","3198","3212","2","80s"
"7590","3212","3195","2","70s"
"7591","3195","3193","1","60s"
"7592","3225","3186","1","80s"
"7593","3186","3213","1","70s"
"7594","3213","3186","1","60s"
"7595","3203","3186","1","70s"
"7596","3192","3186","2","90s"
"7597","3186","3192","1","80s"
"7598","3192","3268","1","60s"
"7599","3268","3186","1","60s"
"7600","3186","3209","1","80s"
"7601","3186","3205","1","80s"
"7602","3205","3186","2","80s"
"7603","3184","3186","2","70s"
"7604","3267","3184","1","80s"
"7605","3184","3276","1","70s"
"7606","3183","3214","1","80s"
"7607","3214","3183","1","80s"
"7608","3203","3186","1","80s"
"7609","3278","3186","2","80s"
"7610","3194","3201","1","90s"
"7611","3207","3195","1","90s"
"7612","3270","3186","1","60s"
"7613","3186","3225","1","60s"
"7614","3194","3195","2","80s"
"7615","3194","3195","1","80s"
"7616","3213","3213","1","70s"
"7617","3183","3214","2","70s"
"7618","3267","3213","1","70s"
"7619","3213","3186","1","70s"
"7620","3186","3199","1","80s"
"7621","3199","3202","2","90s"
"7622","3214","3192","1","80s"
"7623","3192","3192","1","90s"
"7624","3186","3209","1","80s"
"7625","3209","3186","2","70s"
"7626","3186","3186","1","80s"
"7627","3186","3270","1","80s"
"7628","3270","3186","1","80s"
"7629","3186","3209","1","70s"
"7630","3202","3203","1","80s"
"7631","3203","3186","1","80s"
"7632","3212","3210","1","80s"
"7633","3210","3212","1","80s"
"7634","3212","3206","1","80s"
"7635","3206","3267","2","70s"
"7636","3267","3183","1","80s"
"7637","3267","3183","1","80s"
"7638","3183","3199","2","80s"
"7639","3199","3210","1","80s"
"7640","3210","3203","2","60s"
"7641","3203","3202","2","80s"
"7642","3202","3203","1","60s"
"7643","3203","3199","2","70s"
"7644","3199","3214","1","80s"
"7645","3214","3267","1","80s"
"7646","3195","3193","1","70s"
"7647","3193","3193","1","90s"
"7648","3193","3211","1","60s"
"7649","3211","3269","1","80s"
"7650","3269","3211","1","80s"
"7651","3211","3268","1","80s"
"7652","3268","3190","2","80s"
"7653","3190","3192","2","80s"
"7654","3192","3183","1","60s"
"7655","3183","3187","1","90s"
"7656","3185","3205","1","80s"
"7657","3193","3225","2","60s"
"7658","3214","3183","1","60s"
"7659","3211","3209","1","80s"
"7660","3209","3185","1","80s"
"7661","3203","3186","1","70s"
"7662","3186","3213","2","80s"
"7663","3214","3183","1","80s"
"7664","3186","3184","1","70s"
"7665","3183","3214","2","80s"
"7666","3192","3183","1","90s"
"7667","3183","3185","1","70s"
"7668","3211","3209","2","80s"
"7669","3207","3195","2","80s"
"7670","3206","3209","1","60s"
"7671","3213","3213","1","80s"
"7672","3213","3211","1","70s"
"7673","3205","3205","1","60s"
"7674","3211","3213","1","60s"
"7675","3211","3205","1","70s"
"7676","3186","3184","1","70s"
"7677","3209","3186","1","80s"
"7678","3183","3185","1","80s"
"7679","3185","3211","2","80s"
"7680","3211","3220","2","80s"
"7681","3220","3209","2","80s"
"7682","3209","3186","2","80s"
"7683","3202","3187","1","70s"
"7684","3187","3202","1","80s"
"7685","3203","3211","2","70s"
"7686","3211","3183","1","80s"
"7687","3199","3202","2","80s"
"7688","3199","3186","1","70s"
"7689","3186","3214","1","80s"
"7690","3202","3199","1","90s"
"7691","3199","3186","1","90s"
"7692","3186","3184","2","80s"
"7693","3184","3211","1","90s"
"7694","3186","3205","1","70s"
"7695","3205","3186","2","70s"
"7696","3186","3202","1","70s"
"7697","3202","3187","1","80s"
"7698","3187","3184","1","60s"
"7699","3184","3183","2","80s"
"7700","3202","3203","1","70s"
"7701","3203","3211","1","90s"
"7702","3225","3186","1","60s"
"7703","3225","3186","1","80s"
"7704","3186","3213","2","70s"
"7705","3213","3183","2","80s"
"7706","3186","3203","1","70s"
"7707","3203","3183","2","80s"
"7708","3183","3214","1","80s"
"7709","3186","3209","1","80s"
"7710","3209","3211","1","80s"
"7711","3211","3186","1","80s"
"7712","3209","3211","1","70s"
"7713","3211","3183","1","80s"
"7714","3183","3211","1","70s"
"7715","3195","3212","1","80s"
"7716","3212","3206","1","80s"
"7717","3206","3210","1","60s"
"7718","3210","3210","1","70s"
"7719","3210","3215","1","80s"
"7720","3187","3184","1","70s"
"7721","3184","3205","1","80s"
"7722","3184","3214","2","80s"
"7723","3184","3183","1","80s"
"7724","3183","3186","1","70s"
"7725","3186","3203","1","60s"
"7726","3185","3202","1","90s"
"7727","3202","3183","1","70s"
"7728","3185","3214","1","60s"
"7729","3186","3192","1","60s"
"7730","3185","3211","1","90s"
"7731","3203","3186","1","80s"
"7732","3186","3212","1","80s"
"7733","3195","3201","1","70s"
"7734","3210","3202","1","90s"
"7735","3202","3183","1","80s"
"7736","3215","3185","1","80s"
"7737","3185","3187","1","80s"
"7738","3187","3183","2","80s"
"7739","3183","3210","2","90s"
"7740","3213","3209","1","70s"
"7741","3209","3186","1","80s"
"7742","3201","3195","2","60s"
"7743","3195","3195","1","70s"
"7744","3195","3216","1","60s"
"7745","3195","3194","1","80s"
"7746","3212","3206","1","80s"
"7747","3202","3185","1","80s"
"7748","3194","3213","1","80s"
"7749","3213","3186","1","80s"
"7750","3186","3203","1","80s"
"7751","3203","3185","1","80s"
"7752","3185","3202","1","80s"
"7753","3202","3199","1","90s"
"7754","3199","3202","1","90s"
"7755","3203","3186","1","80s"
"7756","3212","3196","1","70s"
"7757","3185","3183","1","70s"
"7758","3205","3186","1","80s"
"7759","3211","3184","1","70s"
"7760","3225","3197","1","80s"
"7761","3220","3195","1","70s"
"7762","3206","3212","1","90s"
"7763","3212","3186","1","80s"
"7764","3186","3216","1","80s"
"7765","3184","3203","2","80s"
"7766","3203","3211","2","80s"
"7767","3210","3215","1","80s"
"7768","3220","3215","1","60s"
"7769","3198","3197","1","80s"
"7770","3197","3195","1","80s"
"7771","3195","3193","1","60s"
"7772","3195","3188","1","70s"
"7773","3188","3195","1","70s"
"7774","3186","3214","2","80s"
"7775","3183","3214","1","80s"
